entry_id,rank,neighbor_workflow,neighbor_scheduler,neighbor_q_value,neighbor_similarity,neighbor_weight
4,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
4,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
4,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
4,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
4,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
4,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
5,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
5,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
5,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
5,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
5,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
5,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
6,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
6,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
6,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
6,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
6,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
6,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
7,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,Random,0.27,1.0000001192092896,0.1666666716337204
7,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,Random,0.27,1.0000001192092896,0.1666666716337204
7,3,montage-chameleon-2mass-01d-001_aug1.json,Random,0.09,1.0000001192092896,0.1666666716337204
7,4,montage-chameleon-2mass-01d-001_aug1.json,Random,0.09,1.0000001192092896,0.1666666716337204
7,5,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
7,6,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
8,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,Random,0.27,1.0000001192092896,0.1666666716337204
8,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,Random,0.27,1.0000001192092896,0.1666666716337204
8,3,montage-chameleon-2mass-01d-001_aug1.json,Random,0.09,1.0000001192092896,0.1666666716337204
8,4,montage-chameleon-2mass-01d-001_aug1.json,Random,0.09,1.0000001192092896,0.1666666716337204
8,5,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
8,6,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
9,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1102658572142265,1.0000001192092896,0.1666666716337204
9,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1102658572142265,1.0000001192092896,0.1666666716337204
9,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1101935846686121,1.0000001192092896,0.1666666716337204
9,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1101935846686121,1.0000001192092896,0.1666666716337204
9,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.8999999999999999,1.0000001192092896,0.1666666716337204
9,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.8999999999999999,1.0000001192092896,0.1666666716337204
10,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
10,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
10,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
10,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
10,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
10,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
11,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
11,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
11,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
11,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
11,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9899859320675028,1.0000001192092896,0.1666666716337204
11,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9899859320675028,1.0000001192092896,0.1666666716337204
12,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
12,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
12,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
12,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
12,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
12,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
13,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9999999999999992,1.0000001192092896,0.1666666716337204
13,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9999999999999992,1.0000001192092896,0.1666666716337204
13,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.110368207370967,1.0000001192092896,0.1666666716337204
13,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.110368207370967,1.0000001192092896,0.1666666716337204
13,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1900000000000068,1.0000001192092896,0.1666666716337204
13,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1900000000000068,1.0000001192092896,0.1666666716337204
14,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9999999999999992,1.0000001192092896,0.1666666716337204
14,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9999999999999992,1.0000001192092896,0.1666666716337204
14,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.110368207370967,1.0000001192092896,0.1666666716337204
14,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.110368207370967,1.0000001192092896,0.1666666716337204
14,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1900000000000068,1.0000001192092896,0.1666666716337204
14,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1900000000000068,1.0000001192092896,0.1666666716337204
15,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9999999999999992,1.0000001192092896,0.1666666716337204
15,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9999999999999992,1.0000001192092896,0.1666666716337204
15,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.110368207370967,1.0000001192092896,0.1666666716337204
15,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.110368207370967,1.0000001192092896,0.1666666716337204
15,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1900000000000068,1.0000001192092896,0.1666666716337204
15,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1900000000000068,1.0000001192092896,0.1666666716337204
16,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
16,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
16,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
16,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
16,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
16,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
17,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
17,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
17,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
17,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
17,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
17,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
18,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1134999999999999,1.0000001192092896,0.1666666716337204
18,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1134999999999999,1.0000001192092896,0.1666666716337204
18,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
18,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
18,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
18,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
19,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1134999999999999,1.0000001192092896,0.1666666716337204
19,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1134999999999999,1.0000001192092896,0.1666666716337204
19,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
19,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
19,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
19,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
20,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
20,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
20,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
20,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
20,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
20,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
21,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9299674011448412,1.0,0.1666666716337204
21,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9299674011448412,1.0,0.1666666716337204
21,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.495,1.0,0.1666666716337204
21,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.495,1.0,0.1666666716337204
21,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.8999999999999999,1.0,0.1666666716337204
21,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.8999999999999999,1.0,0.1666666716337204
22,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9299674011448412,1.0,0.1666666716337204
22,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9299674011448412,1.0,0.1666666716337204
22,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.495,1.0,0.1666666716337204
22,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.495,1.0,0.1666666716337204
22,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.8999999999999999,1.0,0.1666666716337204
22,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.8999999999999999,1.0,0.1666666716337204
23,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
23,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
23,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
23,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
23,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
23,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
24,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
24,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
24,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
24,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
24,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
24,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
25,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
25,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
25,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
25,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
25,5,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
25,6,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
26,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
26,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
26,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
26,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
26,5,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
26,6,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
27,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
27,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
27,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
27,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
27,5,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
27,6,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.1271196992611039,1.0000001192092896,0.1666666716337204
28,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
28,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
28,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
28,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
28,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
28,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
29,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
29,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.8999999999999999,1.0000001192092896,0.1666666716337204
29,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
29,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
29,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
29,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.102144753580242,1.0000001192092896,0.1666666716337204
30,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
30,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
30,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
30,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
30,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
30,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
31,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
31,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
31,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
31,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
31,5,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
31,6,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
32,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
32,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.0000001192092896,0.1666666716337204
32,3,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
32,4,montage-chameleon-2mass-01d-001_aug1_rescaled.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
32,5,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
32,6,montage-chameleon-2mass-01d-001_aug1.json,MINMIN,0.595,1.0000001192092896,0.1666666716337204
33,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
33,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
33,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
33,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
33,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
33,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
34,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
34,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
34,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.5949999999999973,1.0000001192092896,0.1666666716337204
34,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.5949999999999973,1.0000001192092896,0.1666666716337204
34,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
34,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
35,1,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
35,2,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1899999999999945,1.0000001192092896,0.1666666716337204
35,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.5949999999999973,1.0000001192092896,0.1666666716337204
35,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.5949999999999973,1.0000001192092896,0.1666666716337204
35,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
35,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.1666666716337204
36,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
36,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
36,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
36,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
36,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
36,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.91266387905928,1.0,0.16666646301746368
37,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.000000238418579,0.1666668802499771
37,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.000000238418579,0.1666668802499771
37,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1102658572142265,1.0000001192092896,0.16666656732559204
37,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1102658572142265,1.0000001192092896,0.16666656732559204
37,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9899859320675028,1.0000001192092896,0.16666656732559204
37,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9899859320675028,1.0000001192092896,0.16666656732559204
38,1,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.000000238418579,0.1666668802499771
38,2,montage-chameleon-2mass-01d-001_aug1.json,Random,0.2843731990806226,1.000000238418579,0.1666668802499771
38,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1102658572142265,1.0000001192092896,0.16666656732559204
38,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1102658572142265,1.0000001192092896,0.16666656732559204
38,5,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9899859320675028,1.0000001192092896,0.16666656732559204
38,6,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.9899859320675028,1.0000001192092896,0.16666656732559204
39,1,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
39,2,montage-chameleon-2mass-01d-001_aug1_rescaled.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
39,3,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
39,4,montage-chameleon-2mass-01d-001_aug1.json,HEFT,0.1019499695251402,1.0000001192092896,0.16666677594184875
