entry_id,run_label,episode,workflow_file,task_name,decision_host,timestamp,agent_eft,potential,potential_before,potential_after,potential_delta,shaped_reward,top_k,lambda,gamma,temperature
10,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000075_AUG1,cpu_host_ultra,1763974052.2947185,410.3202989936912,0.37218761444091797,0.37218761444091797,0.3980269134044647,0.025839298963546753,-0.019079331517219522,6,0.8,0.995,0.05
11,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000089_AUG1,cpu_host_ultra,1763974052.3199778,410.77595737166143,0.3980269134044647,0.3980269134044647,0.7233240008354187,0.325297087430954,-0.25734437394142157,6,0.8,0.995,0.05
12,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000001_AUG1,cpu_host_ultra,1763974052.3337014,437.28768333972516,0.37218761444091797,0.37218761444091797,0.43345606327056885,0.06126844882965088,-0.04728093481063844,6,0.8,0.995,0.05
13,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000010_AUG1,cpu_host_ultra,1763974052.3814194,437.73260919525717,0.43345606327056885,0.43345606327056885,0.2663649320602417,-0.16709113121032715,0.13473836469650266,6,0.8,0.995,0.05
14,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000009_AUG1,cpu_host_ultra,1763974052.394929,437.75394024853523,0.43345606327056885,0.43345606327056885,0.10955163091421127,-0.3239044323563576,0.25956175240874296,6,0.8,0.995,0.05
15,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000011_AUG1,cpu_host_ultra,1763974052.4075904,437.8217100140135,0.43345606327056885,0.43345606327056885,0.10955163091421127,-0.3239044323563576,0.25956175240874296,6,0.8,0.995,0.05
16,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000038_AUG1,cpu_host_ultra,1763974052.421334,438.54603753493063,0.37218761444091797,0.37218761444091797,0.10447761416435242,-0.26771000027656555,0.21458591067790989,6,0.8,0.995,0.05
17,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000037_AUG1,cpu_host_ultra,1763974052.4345927,476.019022675027,0.37218761444091797,0.37218761444091797,0.1351499855518341,-0.23703762888908386,0.19017070305347444,6,0.8,0.995,0.05
18,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000042_AUG1,cpu_host_ultra,1763974052.4705057,476.49511689640224,0.1351499855518341,0.1351499855518341,0.13684390485286713,0.00169391930103302,-0.000807759821414944,6,0.8,0.995,0.05
19,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000049_AUG1,cpu_host_ultra,1763974052.4816701,476.5692721859994,0.1351499855518341,0.1351499855518341,0.11758936941623688,-0.01756061613559723,0.014518850386142736,6,0.8,0.995,0.05
20,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000039_AUG1,cpu_host_ultra,1763974052.4930692,481.5064180320084,0.37218761444091797,0.37218761444091797,0.7749891877174377,0.4028015732765198,-0.3191413018703461,6,0.8,0.995,0.05
21,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000043_AUG1,cpu_host_ultra,1763974052.5309854,481.9739319777698,0.7749891877174377,0.7749891877174377,0.5651180744171143,-0.2098711133003235,0.1701573629379273,6,0.8,0.995,0.05
22,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000050_AUG1,cpu_host_ultra,1763974052.5454562,482.0097453720252,0.7749891877174377,0.7749891877174377,0.783187747001648,0.008198559284210205,-0.0034260964393615367,6,0.8,0.995,0.05
23,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000040_AUG1,cpu_host_ultra,1763974052.557945,482.07021547541643,0.37218761444091797,0.37218761444091797,0.17953753471374512,-0.19265007972717285,0.15483821392059327,6,0.8,0.995,0.05
24,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000004_AUG1,cpu_host_ultra,1763974052.60595,482.2962784020658,0.37218761444091797,0.37218761444091797,0.3680965304374695,-0.004091084003448486,0.004745253324508658,6,0.8,0.995,0.05
25,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000044_AUG1,cpu_host_ultra,1763974052.6502228,482.5586785962431,0.17953753471374512,0.17953753471374512,0.10749389231204987,-0.07204364240169525,0.0580648894906044,6,0.8,0.995,0.05
26,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000051_AUG1,cpu_host_ultra,1763974052.664769,482.57003531340143,0.17953753471374512,0.17953753471374512,0.13687801361083984,-0.04265952110290527,0.03467512893676759,6,0.8,0.995,0.05
27,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000054_AUG1,cpu_host_ultra,1763974052.679385,482.62921265678824,0.17953753471374512,0.17953753471374512,0.6443719863891602,0.46483445167541504,-0.36929007339477543,6,0.8,0.995,0.05
28,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000021_AUG1,cpu_host_ultra,1763974052.693686,483.0491123469243,0.3680965304374695,0.3680965304374695,0.35591477155685425,-0.012181758880615234,0.011169066190719602,6,0.8,0.995,0.05
29,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000017_AUG1,cpu_host_ultra,1763974052.7065442,483.09787215496607,0.3680965304374695,0.3680965304374695,0.1312999725341797,-0.2367965579032898,0.1899624462127686,6,0.8,0.995,0.05
30,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000070_AUG1,cpu_host_ultra,1763974052.7194195,497.4714318085205,0.37218761444091797,0.37218761444091797,0.4914577603340149,0.11927014589309692,-0.0934502856731415,6,0.8,0.995,0.05
31,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000079_AUG1,cpu_host_ultra,1763974052.7556913,497.94959434677395,0.4914577603340149,0.4914577603340149,0.783187747001648,0.29172998666763306,-0.23025123834609984,6,0.8,0.995,0.05
32,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000080_AUG1,cpu_host_ultra,1763974052.769451,498.00284877239403,0.4914577603340149,0.4914577603340149,0.7800493836402893,0.2885916233062744,-0.22775310111045838,6,0.8,0.995,0.05
33,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000071_AUG1,cpu_host_ultra,1763974052.783322,500.2128074066649,0.37218761444091797,0.37218761444091797,0.29565000534057617,-0.0765376091003418,0.06241268730163574,6,0.8,0.995,0.05
34,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000084_AUG1,cpu_host_ultra,1763974052.825402,500.6946191935282,0.29565000534057617,0.29565000534057617,0.10971491783857346,-0.18593508750200272,0.1491869296729565,6,0.8,0.995,0.05
35,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000082_AUG1,cpu_host_ultra,1763974052.8385293,500.75934975159913,0.29565000534057617,0.29565000534057617,0.16449999809265137,-0.1311500072479248,0.10557800579071047,6,0.8,0.995,0.05
36,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000036_AUG1,cpu_host_ultra,1763974052.8514714,591.1895757876658,0.37218761444091797,0.37218761444091797,0.4615415930747986,0.08935397863388062,-0.0696370165348053,6,0.8,0.995,0.05
37,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000047_AUG1,cpu_host_ultra,1763974052.899335,591.6560253648282,0.4615415930747986,0.4615415930747986,0.08232851326465607,-0.3792130798101425,0.3036997779011727,6,0.8,0.995,0.05
38,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000046_AUG1,cpu_host_ultra,1763974052.9132411,591.6732426513028,0.4615415930747986,0.4615415930747986,0.16449999809265137,-0.2970415949821472,0.23829127597808838,6,0.8,0.995,0.05
39,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000002_AUG1,cpu_host_ultra,1763974052.9281583,613.8105381811596,0.37218761444091797,0.37218761444091797,0.16449999809265137,-0.2076876163482666,0.1668080930709839,6,0.8,0.995,0.05
40,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000008_AUG1,cpu_host_ultra,1763974053.0265203,614.2877435678167,0.16449999809265137,0.16449999809265137,0.2663649320602417,0.10186493396759033,-0.08042648744583132,6,0.8,0.995,0.05
41,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000013_AUG1,cpu_host_ultra,1763974053.0400965,614.2894695862713,0.16449999809265137,0.16449999809265137,0.8042279481887817,0.6397279500961304,-0.5085654482841492,6,0.8,0.995,0.05
42,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000015_AUG1,cpu_host_ultra,1763974053.0548742,614.3249012221293,0.16449999809265137,0.16449999809265137,0.134071946144104,-0.030428051948547363,0.02487872934341431,6,0.8,0.995,0.05
43,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000014_AUG1,cpu_host_ultra,1763974053.0680933,614.334747884046,0.16449999809265137,0.16449999809265137,0.17350000143051147,0.009000003337860107,-0.006506002664566047,6,0.8,0.995,0.05
44,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000012_AUG1,cpu_host_ultra,1763974053.0809827,614.3370453018046,0.16449999809265137,0.16449999809265137,0.10478685796260834,-0.05971314013004303,0.04818965953588486,6,0.8,0.995,0.05
45,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000016_AUG1,cpu_host_ultra,1763974053.0963044,614.3613994158188,0.16449999809265137,0.16449999809265137,0.15700000524520874,-0.007499992847442627,0.006627994298934948,6,0.8,0.995,0.05
46,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000069_AUG1,cpu_host_ultra,1763974053.127114,618.6874622008085,0.37218761444091797,0.37218761444091797,0.11059556156396866,-0.2615920528769493,0.20971602454781532,6,0.8,0.995,0.05
47,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000076_AUG1,cpu_host_ultra,1763974053.1791499,619.161167716357,0.11059556156396866,0.11059556156396866,0.10472193360328674,-0.005873627960681915,0.005117790102958675,6,0.8,0.995,0.05
48,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000077_AUG1,cpu_host_ultra,1763974053.191585,619.1770714286038,0.11059556156396866,0.11059556156396866,0.2525893747806549,0.14199381321668625,-0.11258469307422639,6,0.8,0.995,0.05
49,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000078_AUG1,cpu_host_ultra,1763974053.205239,619.2043747300385,0.11059556156396866,0.11059556156396866,0.2953963577747345,0.18480079621076584,-0.14665905153751374,6,0.8,0.995,0.05
50,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mConcatFit_ID0000023_AUG1,cpu_host_ultra,1763974053.2232785,620.9454482537827,0.15700000524520874,0.15700000524520874,0.13900703191757202,-0.01799297332763672,0.014950406789779658,6,0.8,0.995,0.05
51,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000041_AUG1,cpu_host_ultra,1763974053.251294,631.5104036579977,0.37218761444091797,0.37218761444091797,0.4136013686656952,0.04141375422477722,-0.031476597905159,6,0.8,0.995,0.05
52,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000053_AUG1,cpu_host_ultra,1763974053.3556678,631.9561623137474,0.4136013686656952,0.4136013686656952,0.11871491372585297,-0.2948864549398422,0.23638402360677724,6,0.8,0.995,0.05
53,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000052_AUG1,cpu_host_ultra,1763974053.3671396,631.9768388717299,0.4136013686656952,0.4136013686656952,0.11033987998962402,-0.30326148867607117,0.24305055046081547,6,0.8,0.995,0.05
54,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000056_AUG1,cpu_host_ultra,1763974053.3798676,631.9913296061617,0.4136013686656952,0.4136013686656952,0.12039544433355331,-0.2932059243321419,0.23504632124304772,6,0.8,0.995,0.05
55,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000048_AUG1,cpu_host_ultra,1763974053.3927565,632.0011757016741,0.4136013686656952,0.4136013686656952,0.2663649320602417,-0.1472364366054535,0.11885460901260375,6,0.8,0.995,0.05
56,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000045_AUG1,cpu_host_ultra,1763974053.4046726,632.0223585047981,0.4136013686656952,0.4136013686656952,0.4345000088214874,0.020898640155792236,-0.01498091208934782,6,0.8,0.995,0.05
57,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000055_AUG1,cpu_host_ultra,1763974053.4163747,632.0374426748479,0.4136013686656952,0.4136013686656952,0.1312999427318573,-0.2823014259338379,0.22636634051799776,6,0.8,0.995,0.05
58,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBgModel_ID0000024_AUG1,cpu_host_ultra,1763974053.4384928,634.9920342427162,0.13900703191757202,0.13900703191757202,0.11204777657985687,-0.02695925533771515,0.02201559537649155,6,0.8,0.995,0.05
59,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mConcatFit_ID0000057_AUG1,cpu_host_ultra,1763974053.533217,639.2755333303706,0.1312999427318573,0.1312999427318573,0.27233415842056274,0.14103421568870544,-0.11173803591728211,6,0.8,0.995,0.05
60,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000028_AUG1,cpu_host_ultra,1763974053.557385,642.4532497337769,0.11204777657985687,0.11204777657985687,0.6673815846443176,0.5553338080644608,-0.44159752011299136,6,0.8,0.995,0.05
61,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000026_AUG1,cpu_host_ultra,1763974053.5705724,643.033295587052,0.11204777657985687,0.11204777657985687,0.15452076494693756,0.04247298836708069,-0.03336030763387681,6,0.8,0.995,0.05
62,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000030_AUG1,cpu_host_ultra,1763974053.5825026,643.4330709252246,0.11204777657985687,0.11204777657985687,0.11803990602493286,0.005992129445075989,-0.004321543931961058,6,0.8,0.995,0.05
63,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000029_AUG1,cpu_host_ultra,1763974053.5954354,643.8023416727012,0.11204777657985687,0.11204777657985687,0.2995000183582306,0.18745224177837372,-0.14876379334926604,6,0.8,0.995,0.05
64,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000025_AUG1,cpu_host_ultra,1763974053.6102293,646.1516699697478,0.11204777657985687,0.11204777657985687,0.13899999856948853,0.026952221989631653,-0.021005777597427368,6,0.8,0.995,0.05
65,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000027_AUG1,cpu_host_ultra,1763974053.6236424,646.1727234252097,0.11204777657985687,0.11204777657985687,0.1351499855518341,0.023102208971977234,-0.017941167235374447,6,0.8,0.995,0.05
66,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000031_AUG1,cpu_host_ultra,1763974053.6344976,647.1241620519061,0.11204777657985687,0.11204777657985687,0.2830796241760254,0.17103184759616852,-0.1356931595802307,6,0.8,0.995,0.05
67,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBgModel_ID0000058_AUG1,cpu_host_ultra,1763974053.6585653,649.75438463784,0.27233415842056274,0.27233415842056274,0.2978343367576599,0.025500178337097168,-0.019208805322647085,6,0.8,0.995,0.05
68,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000074_AUG1,cpu_host_ultra,1763974053.756217,650.2519751208038,0.37218761444091797,0.37218761444091797,0.11741170287132263,-0.25477591156959534,0.20429037606716155,6,0.8,0.995,0.05
69,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000088_AUG1,cpu_host_ultra,1763974053.8106184,650.7796228802324,0.11741170287132263,0.11741170287132263,0.16449999809265137,0.047088295221328735,-0.037012636184692374,6,0.8,0.995,0.05
70,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000083_AUG1,cpu_host_ultra,1763974053.8258486,650.799961531702,0.11741170287132263,0.11741170287132263,0.16449999809265137,0.047088295221328735,-0.037012636184692374,6,0.8,0.995,0.05
71,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000090_AUG1,cpu_host_ultra,1763974053.8411937,650.8057235887787,0.11741170287132263,0.11741170287132263,0.11204777657985687,-0.005363926291465759,0.004739332139492037,6,0.8,0.995,0.05
72,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mImgtbl_ID0000032_AUG1,cpu_host_ultra,1763974053.8571646,653.0618949116596,0.2830796241760254,0.2830796241760254,0.13899999856948853,-0.14407962560653687,0.11581970047950746,6,0.8,0.995,0.05
73,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000059_AUG1,cpu_host_ultra,1763974053.8885534,658.2099703617793,0.2978343367576599,0.2978343367576599,0.565714955329895,0.2678806185722351,-0.21204163503646856,6,0.8,0.995,0.05
74,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000060_AUG1,cpu_host_ultra,1763974053.9043257,658.2354656786114,0.2978343367576599,0.2978343367576599,0.1315000057220459,-0.166334331035614,0.1335934648513794,6,0.8,0.995,0.05
75,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000064_AUG1,cpu_host_ultra,1763974053.9214754,659.9006301563417,0.2978343367576599,0.2978343367576599,0.13136491179466248,-0.16646942496299744,0.13370099961757662,6,0.8,0.995,0.05
76,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000065_AUG1,cpu_host_ultra,1763974053.9369977,659.9719875863201,0.2978343367576599,0.2978343367576599,0.1352149248123169,-0.16261941194534302,0.13063638925552368,6,0.8,0.995,0.05
77,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000063_AUG1,cpu_host_ultra,1763974053.952239,660.0308320472723,0.2978343367576599,0.2978343367576599,0.49954935908317566,0.20171502232551575,-0.1593738204240799,6,0.8,0.995,0.05
78,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000062_AUG1,cpu_host_ultra,1763974053.969432,660.2953107666481,0.2978343367576599,0.2978343367576599,0.13899999856948853,-0.1588343381881714,0.12762347054481507,6,0.8,0.995,0.05
79,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000061_AUG1,cpu_host_ultra,1763974053.9849703,661.3868951079606,0.2978343367576599,0.2978343367576599,0.430649995803833,0.1328156590461731,-0.10452992725372315,6,0.8,0.995,0.05
80,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mAdd_ID0000033_AUG1,cpu_host_ultra,1763974054.0123823,663.3318540988333,0.13899999856948853,0.13899999856948853,0.12250000238418579,-0.016499996185302734,0.013689996957778928,6,0.8,0.995,0.05
81,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mImgtbl_ID0000066_AUG1,cpu_host_ultra,1763974054.0419414,667.866983590306,0.430649995803833,0.430649995803833,0.2499932199716568,-0.1806567758321762,0.1455253935456276,6,0.8,0.995,0.05
82,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mProject_ID0000072_AUG1,cpu_host_ultra,1763974054.0726967,672.1189096663888,0.37218761444091797,0.37218761444091797,0.2589934766292572,-0.11319413781166077,0.09159128415584564,6,0.8,0.995,0.05
83,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000087_AUG1,cpu_host_ultra,1763974054.1469264,672.6045771047052,0.2589934766292572,0.2589934766292572,0.32500001788139343,0.06600654125213623,-0.051505232930183414,6,0.8,0.995,0.05
84,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000081_AUG1,cpu_host_ultra,1763974054.162632,672.625441272615,0.2589934766292572,0.2589934766292572,0.4345000088214874,0.17550653219223022,-0.1386672257184982,6,0.8,0.995,0.05
85,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000086_AUG1,cpu_host_ultra,1763974054.1760178,672.6297728214726,0.2589934766292572,0.2589934766292572,0.32500001788139343,0.06600654125213623,-0.051505232930183414,6,0.8,0.995,0.05
86,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mDiffFit_ID0000085_AUG1,cpu_host_ultra,1763974054.190732,672.6374303392934,0.2589934766292572,0.2589934766292572,0.22450000047683716,-0.034493476152420044,0.028492780923843376,6,0.8,0.995,0.05
87,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mAdd_ID0000067_AUG1,cpu_host_ultra,1763974054.2201548,678.7085871198283,0.2499932199716568,0.2499932199716568,0.43087923526763916,0.18088601529598236,-0.14298529529571533,6,0.8,0.995,0.05
88,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mConcatFit_ID0000091_AUG1,cpu_host_ultra,1763974054.2480702,680.9269967393518,0.22450000047683716,0.22450000047683716,0.14800000190734863,-0.07649999856948853,0.061791998863220225,6,0.8,0.995,0.05
89,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mViewer_ID0000034_AUG1,cpu_host_ultra,1763974054.2751195,683.8629100093867,0.12250000238418579,0.12250000238418579,0.13159413635730743,0.009094133973121643,-0.006748930633068074,6,0.8,0.995,0.05
90,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBgModel_ID0000092_AUG1,cpu_host_ultra,1763974054.290154,699.6233558568749,0.14800000190734863,0.14800000190734863,0.13899999856948853,-0.009000003337860107,0.0077560026645660425,6,0.8,0.995,0.05
91,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mViewer_ID0000068_AUG1,cpu_host_ultra,1763974054.407745,701.6109327391995,0.43087923526763916,0.43087923526763916,0.45992401242256165,0.029044777154922485,-0.021396125674247736,6,0.8,0.995,0.05
92,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000094_AUG1,cpu_host_ultra,1763974054.4222841,707.3639206497495,0.13899999856948853,0.13899999856948853,0.11349999904632568,-0.025499999523162842,0.020853999614715582,6,0.8,0.995,0.05
93,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000098_AUG1,cpu_host_ultra,1763974054.4382432,707.7709891322046,0.13899999856948853,0.13899999856948853,1.0,0.8610000014305115,-0.6848000011444092,6,0.8,0.995,0.05
94,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000096_AUG1,cpu_host_ultra,1763974054.4518433,708.8310678621242,0.13899999856948853,0.13899999856948853,0.1352149248123169,-0.003785073757171631,0.003568918704986568,6,0.8,0.995,0.05
95,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000099_AUG1,cpu_host_ultra,1763974054.4666681,709.8327046218836,0.13899999856948853,0.13899999856948853,0.14800000190734863,0.009000003337860107,-0.006608002662658686,6,0.8,0.995,0.05
96,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000097_AUG1,cpu_host_ultra,1763974054.4813929,710.9160666794841,0.13899999856948853,0.13899999856948853,0.16449999809265137,0.025499999523162842,-0.01974199962615966,6,0.8,0.995,0.05
97,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000093_AUG1,cpu_host_ultra,1763974054.4950309,711.0116872327008,0.13899999856948853,0.13899999856948853,0.3850000202655792,0.2460000216960907,-0.19526001727581024,6,0.8,0.995,0.05
98,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mBackground_ID0000095_AUG1,cpu_host_ultra,1763974054.5117362,712.5746562619137,0.13899999856948853,0.13899999856948853,0.25,0.11100000143051147,-0.08780000114440918,6,0.8,0.995,0.05
99,redo_experiments_case,,montage-chameleon-2mass-01d-001_aug1.json,mImgtbl_ID0000100_AUG1,cpu_host_ultra,1763974054.5391772,717.3562308854138,0.25,0.25,0.14800000190734863,-0.10199999809265137,0.0821919984817505,6,0.8,0.995,0.05
