entry_id,run_label,episode,workflow_file,task_name,decision_host,timestamp,agent_eft,potential,potential_before,potential_after,potential_delta,shaped_reward,top_k,lambda,gamma,temperature
12,redo_experiments_case,,synthetic_workflow_001.json,L00_T001_DECOY_001,cpu_host_ultra,1763974046.9738097,22.328410071989847,0.5690256357192993,0.5690256357192993,0.5687851905822754,-0.00024044513702392578,0.0024674968719482493,6,0.8,0.995,0.05
13,redo_experiments_case,,synthetic_workflow_001.json,L00_T001_DECOY_002,cpu_host_ultra,1763974046.9882464,22.328410071989847,0.5690256357192993,0.5690256357192993,0.568784236907959,-0.00024139881134033203,0.0024682559967041055,6,0.8,0.995,0.05
14,redo_experiments_case,,synthetic_workflow_001.json,L04_T004,cpu_host_ultra,1763974047.0049744,212.38329216516973,0.4114588797092438,0.4114588797092438,0.5687858462333679,0.15732696652412415,-0.12358642983436585,6,0.8,0.995,0.05
15,redo_experiments_case,,synthetic_workflow_001.json,L04_T003,cpu_host_ultra,1763974047.0199966,212.3833573314562,0.4114588797092438,0.4114588797092438,0.5687875747680664,0.15732869505882263,-0.12358780574798588,6,0.8,0.995,0.05
16,redo_experiments_case,,synthetic_workflow_001.json,L04_T005,cpu_host_ultra,1763974047.0356774,212.3837013772774,0.4114588797092438,0.4114588797092438,0.568789005279541,0.15733012557029724,-0.12358894443511961,6,0.8,0.995,0.05
17,redo_experiments_case,,synthetic_workflow_001.json,L02_T000,cpu_host_ultra,1763974047.052855,196.10196829568355,0.5689308047294617,0.5689308047294617,0.5687374472618103,-0.0001933574676513672,0.002429635763168303,6,0.8,0.995,0.05
18,redo_experiments_case,,synthetic_workflow_001.json,L03_T003,cpu_host_ultra,1763974047.159315,418.43564088497385,0.5687374472618103,0.5687374472618103,0.5687692165374756,3.17692756652832e-05,0.00224966144561769,6,0.8,0.995,0.05
19,redo_experiments_case,,synthetic_workflow_001.json,L03_T004,cpu_host_ultra,1763974047.1722434,418.4364012638822,0.5687374472618103,0.5687374472618103,0.5687612295150757,2.378225326538086e-05,0.002256019115448016,6,0.8,0.995,0.05
20,redo_experiments_case,,synthetic_workflow_001.json,L03_T002,cpu_host_ultra,1763974047.200761,418.4343258450971,0.5687374472618103,0.5687374472618103,0.5687580108642578,2.0563602447509766e-05,0.0022585811614990628,6,0.8,0.995,0.05
21,redo_experiments_case,,synthetic_workflow_001.json,L04_T002,cpu_host_ultra,1763974047.2146962,678.3520574781114,0.5687612295150757,0.5687612295150757,0.5687530040740967,-8.225440979003906e-06,0.0022815923690796326,6,0.8,0.995,0.05
22,redo_experiments_case,,synthetic_workflow_001.json,L01_T003_DECOY_006,cpu_host_ultra,1763974047.2319412,196.0999178383554,0.5689308047294617,0.5689308047294617,0.568626344203949,-0.0003044605255126953,0.002518073797225995,6,0.8,0.995,0.05
23,redo_experiments_case,,synthetic_workflow_001.json,L01_T003_DECOY_004,cpu_host_ultra,1763974047.245786,196.0999178383554,0.5689308047294617,0.5689308047294617,0.5685408711433411,-0.00038993358612060547,0.002586110353469895,6,0.8,0.995,0.05
24,redo_experiments_case,,synthetic_workflow_001.json,L01_T003_DECOY_005,cpu_host_ultra,1763974047.2596993,196.0999178383554,0.5689308047294617,0.5689308047294617,0.5684586763381958,-0.00047212839126586914,0.0026515374183654575,6,0.8,0.995,0.05
25,redo_experiments_case,,synthetic_workflow_001.json,L02_T000_DECOY_009,cpu_host_ultra,1763974047.274679,418.4312708021643,0.5687374472618103,0.5687374472618103,0.5684583187103271,-0.0002791285514831543,0.0024971361160278428,6,0.8,0.995,0.05
26,redo_experiments_case,,synthetic_workflow_001.json,L02_T000_DECOY_007,cpu_host_ultra,1763974047.2895596,418.4312708021643,0.5687374472618103,0.5687374472618103,0.5684525370597839,-0.0002849102020263672,0.002501738309860269,6,0.8,0.995,0.05
27,redo_experiments_case,,synthetic_workflow_001.json,L02_T000_DECOY_008,cpu_host_ultra,1763974047.3038552,418.4312708021643,0.5687374472618103,0.5687374472618103,0.5684142112731934,-0.00032323598861694336,0.0025322456359863745,6,0.8,0.995,0.05
28,redo_experiments_case,,synthetic_workflow_001.json,L03_T000,cpu_host_ultra,1763974047.3205383,418.4769478688791,0.5687374472618103,0.5687374472618103,0.5684038400650024,-0.00033360719680786133,0.0025405011177062954,6,0.8,0.995,0.05
29,redo_experiments_case,,synthetic_workflow_001.json,L04_T001,cpu_host_ultra,1763974047.4057455,1010.0350068369257,0.5684038400650024,0.5684038400650024,0.5684055089950562,1.6689300537109375e-06,0.0022722868919372806,6,0.8,0.995,0.05
30,redo_experiments_case,,synthetic_workflow_001.json,L04_T000,cpu_host_ultra,1763974047.4236581,1010.0414391200997,0.5684038400650024,0.5684038400650024,0.56839519739151,-8.64267349243164e-06,0.0022804949283599996,6,0.8,0.995,0.05
31,redo_experiments_case,,synthetic_workflow_001.json,L04_T000_DECOY_015,cpu_host_ultra,1763974047.4837055,1942.2361523807997,0.56839519739151,0.56839519739151,0.5683969259262085,1.7285346984863281e-06,0.002272204875946038,6,0.8,0.995,0.05
32,redo_experiments_case,,synthetic_workflow_001.json,L04_T000_DECOY_013,cpu_host_ultra,1763974047.49762,1942.2361523807997,0.56839519739151,0.56839519739151,0.5683931112289429,-2.086162567138672e-06,0.002275241374969461,6,0.8,0.995,0.05
33,redo_experiments_case,,synthetic_workflow_001.json,L04_T000_DECOY_014,cpu_host_ultra,1763974047.512275,1942.2361523807997,0.56839519739151,0.56839519739151,0.5683897733688354,-5.424022674560547e-06,0.002277898311615001,6,0.8,0.995,0.05
34,redo_experiments_case,,synthetic_workflow_001.json,L03_T000_DECOY_012,cpu_host_ultra,1763974047.5294201,1010.0404420207619,0.5684038400650024,0.5684038400650024,0.5683896541595459,-1.4185905456542969e-05,0.0022849073410034395,6,0.8,0.995,0.05
35,redo_experiments_case,,synthetic_workflow_001.json,L03_T000_DECOY_011,cpu_host_ultra,1763974047.5585515,1010.0404420207619,0.5684038400650024,0.5684038400650024,0.5683897733688354,-1.4066696166992188e-05,0.0022848124504089465,6,0.8,0.995,0.05
36,redo_experiments_case,,synthetic_workflow_001.json,L03_T000_DECOY_010,cpu_host_ultra,1763974047.5876977,1010.0404420207619,0.5684038400650024,0.5684038400650024,0.5683857202529907,-1.811981201171875e-05,0.0022880387306213556,6,0.8,0.995,0.05
37,redo_experiments_case,,synthetic_workflow_001.json,L05_T002,cpu_host_ultra,1763974047.6203153,2290.8339323314513,0.5683896541595459,0.5683896541595459,0.5683850646018982,-4.589557647705078e-06,0.002277211904525789,6,0.8,0.995,0.05
38,redo_experiments_case,,synthetic_workflow_001.json,L05_T000,cpu_host_ultra,1763974047.6365492,2290.8342972750925,0.5683857202529907,0.5683857202529907,0.568384051322937,-1.6689300537109375e-06,0.002274871349334706,6,0.8,0.995,0.05
39,redo_experiments_case,,synthetic_workflow_001.json,L05_T001,cpu_host_ultra,1763974047.6498806,2290.846217925378,0.5683897733688354,0.5683897733688354,0.5683833956718445,-6.377696990966797e-06,0.002278635740280155,6,0.8,0.995,0.05
